GEOID,Name,state_new,,,,,
,,,,1600000US3647636,3647636,"Mineola village, New York",19223
,,,,1600000US3647680,3647680,"Minetto CDP, New York",991
,,,,1600000US3647702,3647702,"Mineville CDP, New York",1288
,,,,1600000US3647757,3647757,"Minoa village, New York",3519
,,,,1600000US3647823,3647823,"Mohawk village, New York",2551
,,,,1600000US3647988,3647988,"Monroe village, New York",8579
,,,,1600000US3648010,3648010,"Monsey CDP, New York",22043
,,,,1600000US3648054,3648054,"Montauk CDP, New York",3662
,,,,1600000US3648090,3648090,"Montebello village, New York",4658
,,,,1600000US3648142,3648142,"Montgomery village, New York",4526
,,,,1600000US3648175,3648175,"Monticello village, New York",6562
,,,,1600000US3648197,3648197,"Montour Falls village, New York",1737
,,,,1600000US3648208,3648208,"Montrose CDP, New York",3036
,,,,1600000US3648241,3648241,"Mooers CDP, New York",315
,,,,1600000US3648296,3648296,"Moravia village, New York",1469
,,,,1600000US3648450,3648450,"Moriches CDP, New York",3092
,,,,1600000US3648483,3648483,"Morris village, New York",489
,,,,1600000US3648538,3648538,"Morrisonville CDP, New York",1338
,,,,1600000US3648571,3648571,"Morristown village, New York",328
,,,,1600000US3648593,3648593,"Morrisville village, New York",2014
,,,,1600000US3648750,3648750,"Mountain Lodge Park CDP, New York",1516
,,,,1600000US3648879,3648879,"Mount Ivy CDP, New York",6808
,,,,,3648890,"Mount Kisco village, New York",10994
,,,,1600000US3648945,3648945,"Mount Morris village, New York",2511
,,,,1600000US3649066,3649066,"Mount Sinai CDP, New York",11976
,,,,,3649121,"Mount Vernon city, New York",68671
,,,,1600000US3649220,3649220,"Munnsville village, New York",506
,,,,1600000US3649231,3649231,"Munsey Park village, New York",2739
,,,,1600000US3649242,3649242,"Munsons Corners CDP, New York",2890
,,,,1600000US3649330,3649330,"Muttontown village, New York",3661
,,,,1600000US3649363,3649363,"Myers Corner CDP, New York",6715
,,,,1600000US3649407,3649407,"Nanuet CDP, New York",18312
,,,,1600000US3649418,3649418,"Napanoch CDP, New York",1062
,,,,1600000US3649424,3649424,"Napeague CDP, New York",129
,,,,1600000US3649429,3649429,"Naples village, New York",998
,,,,1600000US3649473,3649473,"Narrowsburg CDP, New York",339
,,,,1600000US3649506,3649506,"Nassau village, New York",1010
,,,,1600000US3649605,3649605,"Natural Bridge CDP, New York",329
,,,,1600000US3649726,3649726,"Nedrow CDP, New York",2332
,,,,1600000US3649748,3649748,"Nelliston village, New York",529
,,,,1600000US3649781,3649781,"Nelsonville village, New York",719
,,,,1600000US3649825,3649825,"Nesconset CDP, New York",13674
,,,,1600000US3649891,3649891,"Newark village, New York",9029
,,,,1600000US3649902,3649902,"Newark Valley village, New York",1084
,,,,1600000US3649946,3649946,"New Berlin village, New York",1089
,,,,1600000US3650034,3650034,"Newburgh city, New York",28444
,,,,1600000US3650067,3650067,"New Cassel CDP, New York",14321
,,,,1600000US3650100,3650100,"New City CDP, New York",34338
,,,,1600000US3650221,3650221,"Newfane CDP, New York",4024
,,,,1600000US3650257,3650257,"Newfield Hamlet CDP, New York",723
,,,,1600000US3650298,3650298,"New Hartford village, New York",1898
,,,,1600000US3650353,3650353,"New Hempstead village, New York",5359
,,,,1600000US3650397,3650397,"New Hyde Park village, New York",9906
,,,,1600000US3650551,3650551,"New Paltz village, New York",7040
,,,,1600000US3650573,3650573,"Newport village, New York",598
,,,,,3650617,"New Rochelle city, New York",79877
,,,,1600000US3650705,3650705,"New Square village, New York",7995
,,,,1600000US3650727,3650727,"New Suffolk CDP, New York",243
,,,,1600000US3650837,3650837,"New Windsor CDP, New York",8916
,,,,1600000US3651000,3651000,"New York city, New York",8560072
,,,,1600000US3651011,3651011,"New York Mills village, New York",3581
,,,,1600000US3651055,3651055,"Niagara Falls city, New York",48976
,,,,1600000US3651110,3651110,"Nichols village, New York",548
,,,,1600000US3651262,3651262,"Niskayuna CDP, New York",4714
,,,,1600000US3651286,3651286,"Nissequogue village, New York",1641
,,,,1600000US3651297,3651297,"Niverville CDP, New York",1390
,,,,1600000US3651319,3651319,"Norfolk CDP, New York",1432
,,,,1600000US3651396,3651396,"North Amityville CDP, New York",19774
,,,,1600000US3651418,3651418,"Northampton CDP, New York",420
,,,,1600000US3651440,3651440,"North Babylon CDP, New York",17182
,,,,1600000US3651467,3651467,"North Ballston Spa CDP, New York",1481
,,,,1600000US3651495,3651495,"North Bay Shore CDP, New York",21886
,,,,1600000US3651517,3651517,"North Bellmore CDP, New York",19994
,,,,1600000US3651528,3651528,"North Bellport CDP, New York",11561
,,,,1600000US3651583,3651583,"North Boston CDP, New York",2870
,,,,1600000US3651792,3651792,"North Collins village, New York",1303
,,,,1600000US3651847,3651847,"North Creek CDP, New York",614
,,,,1600000US3651915,3651915,"Northeast Ithaca CDP, New York",3186
,,,,1600000US3652040,3652040,"North Gates CDP, New York",9644
,,,,1600000US3652078,3652078,"North Great River CDP, New York",3720
,,,,1600000US3652188,3652188,"North Haven village, New York",931
,,,,1600000US3653022,3653022,"North Hills village, New York",5524
,,,,1600000US3653055,3653055,"North Hornell village, New York",717
,,,,1600000US3653198,3653198,"North Lindenhurst CDP, New York",10788
,,,,1600000US3653231,3653231,"North Lynbrook CDP, New York",468
,,,,1600000US3653253,3653253,"North Massapequa CDP, New York",18591
,,,,1600000US3653264,3653264,"North Merrick CDP, New York",12436
,,,,1600000US3653275,3653275,"North New Hyde Park CDP, New York",15585
,,,,1600000US3653319,3653319,"North Patchogue CDP, New York",6869
,,,,1600000US3653396,3653396,"Northport village, New York",7405
,,,,1600000US3653462,3653462,"North Rose CDP, New York",402
,,,,1600000US3653561,3653561,"North Sea CDP, New York",4465
,,,,1600000US3653660,3653660,"North Syracuse village, New York",6719
,,,,1600000US3653682,3653682,"North Tonawanda city, New York",30752
,,,,1600000US3653748,3653748,"North Valley Stream CDP, New York",19153
,,,,1600000US3653770,3653770,"Northville village, New York",1195
,,,,1600000US3653775,3653775,"Northville CDP, New York",1677
,,,,1600000US3653792,3653792,"North Wantagh CDP, New York",12019
,,,,1600000US3653852,3653852,"Northwest Harbor CDP, New York",2835
,,,,1600000US3653853,3653853,"Northwest Ithaca CDP, New York",1180
,,,,1600000US3653979,3653979,"Norwich city, New York",6890
,,,,1600000US3654012,3654012,"Norwood village, New York",1686
,,,,1600000US3654056,3654056,"Noyack CDP, New York",3808
,,,,1600000US3654078,3654078,"Nunda village, New York",1442
,,,,1600000US3654100,3654100,"Nyack village, New York",7057
,,,,1600000US3654112,3654112,"Oak Beach-Captree CDP, New York",37
,,,,1600000US3654144,3654144,"Oakdale CDP, New York",7274
,,,,1600000US3654155,3654155,"Oakfield village, New York",1714
,,,,1600000US3654430,3654430,"Ocean Beach village, New York",24
,,,,1600000US3654441,3654441,"Oceanside CDP, New York",30710
,,,,1600000US3654452,3654452,"Odessa village, New York",566
,,,,1600000US3654485,3654485,"Ogdensburg city, New York",10851
,,,,1600000US3654540,3654540,"Olcott CDP, New York",1014
,,,,1600000US3654551,3654551,"Old Bethpage CDP, New York",5624
,,,,1600000US3654562,3654562,"Old Brookville village, New York",2022
,,,,1600000US3654617,3654617,"Old Field village, New York",826
,,,,1600000US3654639,3654639,"Old Forge CDP, New York",598
,,,,1600000US3654705,3654705,"Old Westbury village, New York",4711
,,,,1600000US3654716,3654716,"Olean city, New York",13911
,,,,1600000US3654837,3654837,"Oneida city, New York",11120
,,,,1600000US3654848,3654848,"Oneida Castle village, New York",628
,,,,1600000US3654881,3654881,"Oneonta city, New York",13932
,,,,1600000US3655002,3655002,"Ontario CDP, New York",1901
,,,,1600000US3655167,3655167,"Orangeburg CDP, New York",4217
,,,,1600000US3655189,3655189,"Orange Lake CDP, New York",6603
,,,,1600000US3655266,3655266,"Orchard Park village, New York",3177
,,,,1600000US3655321,3655321,"Orient CDP, New York",718
,,,,1600000US3655365,3655365,"Oriskany village, New York",1214
,,,,1600000US3655376,3655376,"Oriskany Falls village, New York",826
,,,,,3655530,"Ossining village, New York",25386
,,,,1600000US3655574,3655574,"Oswego city, New York",17723
,,,,1600000US3655618,3655618,"Otego village, New York",1146
,,,,1600000US3655673,3655673,"Otisville village, New York",1074
,,,,1600000US3655816,3655816,"Ovid village, New York",647
,,,,1600000US3655882,3655882,"Owego village, New York",3805
,,,,1600000US3655937,3655937,"Oxbow CDP, New York",112
,,,,1600000US3655948,3655948,"Oxford village, New York",1392
,,,,1600000US3655992,3655992,"Oyster Bay CDP, New York",6104
,,,,1600000US3656011,3656011,"Oyster Bay Cove village, New York",2140
,,,,1600000US3656088,3656088,"Painted Post village, New York",1741
,,,,1600000US3656110,3656110,"Palatine Bridge village, New York",644
,,,,1600000US3656132,3656132,"Palenville CDP, New York",946
,,,,1600000US3656187,3656187,"Palmyra village, New York",3417
,,,,1600000US3656212,3656212,"Pamelia Center CDP, New York",367
,,,,1600000US3656231,3656231,"Panama village, New York",449
,,,,1600000US3656291,3656291,"Parc CDP, New York",250
,,,,1600000US3656341,3656341,"Parish village, New York",516
,,,,1600000US3656363,3656363,"Parishville CDP, New York",787
,,,,1600000US3656660,3656660,"Patchogue village, New York",12425
,,,,1600000US3656770,3656770,"Paul Smiths CDP, New York",653
,,,,1600000US3656781,3656781,"Pavilion CDP, New York",509
,,,,1600000US3656814,3656814,"Pawling village, New York",2053
,,,,1600000US3656869,3656869,"Peach Lake CDP, New York",1659
,,,,1600000US3656902,3656902,"Pearl River CDP, New York",16116
,,,,1600000US3656968,3656968,"Peconic CDP, New York",536
,,,,,3656979,"Peekskill city, New York",24111
,,,,,3657001,"Pelham village, New York",7016
,,,,,3657023,"Pelham Manor village, New York",5634
,,,,1600000US3657177,3657177,"Penn Yan village, New York",4784
,,,,1600000US3657243,3657243,"Perry village, New York",3570
,,,,1600000US3657287,3657287,"Perrysburg CDP, New York",417
,,,,1600000US3657364,3657364,"Peru CDP, New York",1526
,,,,1600000US3657518,3657518,"Phelps village, New York",1744
,,,,1600000US3657551,3657551,"Philadelphia village, New York",1143
,,,,1600000US3657639,3657639,"Philmont village, New York",1238
,,,,1600000US3657650,3657650,"Phoenicia CDP, New York",256
,,,,1600000US3657661,3657661,"Phoenix village, New York",2388
,,,,1600000US3657749,3657749,"Piermont village, New York",2574
,,,,1600000US3657782,3657782,"Pierrepont Manor CDP, New York",177
,,,,1600000US3657804,3657804,"Piffard CDP, New York",254
,,,,1600000US3657815,3657815,"Pike CDP, New York",207
,,,,1600000US3657980,3657980,"Pine Bush CDP, New York",1454
,,,,1600000US3658057,3658057,"Pine Hill CDP, New York",223
,,,,1600000US3658145,3658145,"Pine Plains CDP, New York",1430
,,,,1600000US3658189,3658189,"Pine Valley CDP, New York",733
,,,,1600000US3658354,3658354,"Pittsford village, New York",1699
,,,,1600000US3658409,3658409,"Plainedge CDP, New York",9227
,,,,1600000US3658442,3658442,"Plainview CDP, New York",26141
,,,,1600000US3658475,3658475,"Plandome village, New York",1285
,,,,1600000US3658486,3658486,"Plandome Heights village, New York",935
,,,,1600000US3658497,3658497,"Plandome Manor village, New York",832
,,,,1600000US3658541,3658541,"Plattekill CDP, New York",798
,,,,1600000US3658574,3658574,"Plattsburgh city, New York",19734
,,,,1600000US3658601,3658601,"Plattsburgh West CDP, New York",1428
,,,,1600000US3658684,3658684,"Pleasant Valley CDP, New York",1599
,,,,1600000US3658728,3658728,"Pleasantville village, New York",7275
,,,,1600000US3658739,3658739,"Plessis CDP, New York",165
,,,,1600000US3658794,3658794,"Poestenkill CDP, New York",916
,,,,1600000US3658849,3658849,"Point Lookout CDP, New York",1093
,,,,1600000US3658937,3658937,"Poland village, New York",376
,,,,1600000US3658992,3658992,"Pomona village, New York",3103
,,,,1600000US3659157,3659157,"Poquott village, New York",992
,,,,1600000US3659212,3659212,"Port Byron village, New York",1141
,,,,1600000US3659223,3659223,"Port Chester village, New York",29623
,,,,1600000US3659245,3659245,"Port Dickinson village, New York",1909
,,,,1600000US3659311,3659311,"Port Ewen CDP, New York",3342
,,,,1600000US3659322,3659322,"Port Gibson CDP, New York",327
,,,,1600000US3659333,3659333,"Port Henry village, New York",1104
,,,,1600000US3659355,3659355,"Port Jefferson village, New York",7833
,,,,1600000US3659377,3659377,"Port Jefferson Station CDP, New York",7306
,,,,1600000US3659388,3659388,"Port Jervis city, New York",8670
,,,,1600000US3659454,3659454,"Port Leyden village, New York",688
,,,,1600000US3659498,3659498,"Portville village, New York",1007
,,,,1600000US3659520,3659520,"Port Washington CDP, New York",16034
,,,,1600000US3659531,3659531,"Port Washington North village, New York",3233
,,,,1600000US3659564,3659564,"Potsdam village, New York",9710
,,,,1600000US3659619,3659619,"Pottersville CDP, New York",282
,,,,1600000US3659641,3659641,"Poughkeepsie city, New York",30505
,,,,1600000US3659708,3659708,"Prattsburgh CDP, New York",798
,,,,1600000US3659740,3659740,"Prattsville CDP, New York",294
,,,,1600000US3659831,3659831,"Preston-Potter Hollow CDP, New York",340
,,,,1600000US3659883,3659883,"Prospect CDP, New York",314
,,,,1600000US3659960,3659960,"Pulaski village, New York",2132
,,,,1600000US3659993,3659993,"Pultneyville CDP, New York",741
,,,,1600000US3660103,3660103,"Putnam Lake CDP, New York",3506
,,,,1600000US3660408,3660408,"Quiogue CDP, New York",728
,,,,1600000US3660422,3660422,"Quogue village, New York",932
,,,,1600000US3660576,3660576,"Randolph CDP, New York",1201
,,,,1600000US3660598,3660598,"Ransomville CDP, New York",1626
,,,,1600000US3660609,3660609,"Rapids CDP, New York",1336
,,,,1600000US3660675,3660675,"Ravena village, New York",3266
,,,,1600000US3660829,3660829,"Red Creek village, New York",658
,,,,1600000US3660884,3660884,"Redford CDP, New York",426
,,,,1600000US3660895,3660895,"Red Hook village, New York",2021
,,,,1600000US3660983,3660983,"Red Oaks Mill CDP, New York",3516
,,,,1600000US3661016,3661016,"Redwood CDP, New York",677
,,,,1600000US3661115,3661115,"Remsen village, New York",432
,,,,1600000US3661142,3661142,"Remsenburg-Speonk CDP, New York",2179
,,,,1600000US3661148,3661148,"Rensselaer city, New York",9375
,,,,1600000US3661159,3661159,"Rensselaer Falls village, New York",374
,,,,1600000US3661236,3661236,"Retsof CDP, New York",174
,,,,1600000US3661346,3661346,"Rhinebeck village, New York",2608
,,,,1600000US3661368,3661368,"Rhinecliff CDP, New York",420
,,,,1600000US3661434,3661434,"Richburg village, New York",475
,,,,1600000US3661489,3661489,"Richfield Springs village, New York",1102
,,,,1600000US3661588,3661588,"Richmondville village, New York",906
,,,,1600000US3661621,3661621,"Richville village, New York",297
,,,,1600000US3661665,3661665,"Ridge CDP, New York",12958
,,,,1600000US3661797,3661797,"Rifton CDP, New York",298
,,,,1600000US3661874,3661874,"Ripley CDP, New York",928
,,,,1600000US3661973,3661973,"Riverhead CDP, New York",14124
,,,,1600000US3662061,3662061,"Riverside village, New York",657
,,,,1600000US3662066,3662066,"Riverside CDP, New York",4068
,,,,1600000US3663000,3663000,"Rochester city, New York",209463
,,,,1600000US3663132,3663132,"Rock Hill CDP, New York",1494
,,,,1600000US3663264,3663264,"Rockville Centre village, New York",24485
,,,,1600000US3663319,3663319,"Rocky Point CDP, New York",13094
,,,,1600000US3663330,3663330,"Rodman CDP, New York",138
,,,,1600000US3663418,3663418,"Rome city, New York",32589
,,,,1600000US3663429,3663429,"Romulus CDP, New York",504
,,,,1600000US3663473,3663473,"Ronkonkoma CDP, New York",18628
,,,,1600000US3663506,3663506,"Roosevelt CDP, New York",16091
,,,,1600000US3663583,3663583,"Roscoe CDP, New York",607
,,,,1600000US3663742,3663742,"Rosendale Hamlet CDP, New York",1212
,,,,1600000US3663770,3663770,"Roslyn village, New York",2849
,,,,1600000US3663792,3663792,"Roslyn Estates village, New York",1127
,,,,1600000US3663803,3663803,"Roslyn Harbor village, New York",922
,,,,1600000US3663814,3663814,"Roslyn Heights CDP, New York",6802
,,,,1600000US3663924,3663924,"Rotterdam CDP, New York",20470
,,,,1600000US3663957,3663957,"Round Lake village, New York",631
,,,,1600000US3663979,3663979,"Rouses Point village, New York",2106
,,,,1600000US3664155,3664155,"Rushford CDP, New York",359
,,,,1600000US3664199,3664199,"Rushville village, New York",597
,,,,1600000US3664232,3664232,"Russell Gardens village, New York",878
,,,,1600000US3664309,3664309,"Rye city, New York",16004
,,,,1600000US3664325,3664325,"Rye Brook village, New York",9543
,,,,1600000US3664408,3664408,"Sackets Harbor village, New York",1534
,,,,1600000US3664430,3664430,"Saddle Rock village, New York",728
,,,,1600000US3664441,3664441,"Saddle Rock Estates CDP, New York",253
